"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0010628","positive regulation of gene expression","44/268","440/4243",0.1,1.58320895522388,3.35483775699024,0.00107435942271523,0.0242044424049527,0.0208760923158788,"HLA-A/B2M/ANXA1/OAS2/CD55/ANXA2/STAT3/SLC38A2/OAS1/EP300/F3/ISG15/PRKDC/PABPC1/NAIP/SP1/MYD88/KLK7/FFAR2/CNN2/MSN/HLA-E/RPS3/SORL1/FCGR2A/HIF1A/HMGB2/PIK3R1/IL1R1/IRAK3/PELI1/CD74/C3AR1/MDM2/STAT1/FGR/OAS3/RAD21/ADAM17/HLA-F/NLRP3/XBP1/TRAF3IP3/ETS1",44
"GO:0070661","leukocyte proliferation","18/268","129/4243",0.13953488372093,2.209128774731,3.62092417687301,0.00107561581116578,0.0242044424049527,0.0208760923158788,"HLA-A/ANXA1/CD55/PRKCD/RIPOR2/DOCK8/MYD88/TNFRSF1B/CNN2/MSN/HLA-E/RPS3/PELI1/IRS2/PRKAR1A/CD74/FOSL2/INPP5D",18
"GO:0002762","negative regulation of myeloid leukocyte differentiation","6/268","20/4243",0.3,4.74962686567164,4.3639189095896,0.00109482493863667,0.0242044424049527,0.0208760923158788,"LILRB3/TNFAIP6/PIK3R1/CEACAM1/TRIB1/INPP5D",6
"GO:0001961","positive regulation of cytokine-mediated signaling pathway","7/268","27/4243",0.259259259259259,4.10461580983969,4.20168614220316,0.00110073963355006,0.0242044424049527,0.0208760923158788,"CASP4/HIF1A/IL1R1/CD74/PARP9/CXCR4/ADAM17",7
"GO:0002478","antigen processing and presentation of exogenous peptide antigen","7/268","27/4243",0.259259259259259,4.10461580983969,4.20168614220316,0.00110073963355006,0.0242044424049527,0.0208760923158788,"HLA-A/B2M/CTSD/HLA-E/CD74/HLA-DQB1/HLA-F",7
"GO:0050679","positive regulation of epithelial cell proliferation","11/268","60/4243",0.183333333333333,2.90254975124378,3.85346907307376,0.00110718150566896,0.0242044424049527,0.0208760923158788,"CFLAR/STAT3/F3/SP1/HIF1A/HMGB2/IRS2/AREG/NEAT1/ADAM17/XBP1",11
"GO:0002726","positive regulation of T cell cytokine production","5/268","14/4243",0.357142857142857,5.65431769722815,4.52882315317931,0.00120822108407026,0.0260332528546075,0.0224534232511051,"HLA-A/B2M/CD55/IL1R1/NLRP3",5
"GO:0031342","negative regulation of cell killing","5/268","14/4243",0.357142857142857,5.65431769722815,4.52882315317931,0.00120822108407026,0.0260332528546075,0.0224534232511051,"HLA-A/HLA-B/HLA-E/CEACAM1/HLA-F",5
"GO:0002833","positive regulation of response to biotic stimulus","24/268","197/4243",0.121827411167513,1.92878248352148,3.46591855152121,0.00122950919186156,0.0262129573679585,0.0226084166175099,"S100A9/OAS1/EP300/PRKDC/NAIP/MYD88/IL18RAP/KLK7/BIRC3/FFAR2/HLA-E/USP15/HMGB2/PIK3R1/ANKRD17/DDX60/IRAK3/PELI1/PARP9/OAS3/XRCC5/HLA-F/NLRP3/TRAF3IP3",24
"GO:0006959","humoral immune response","12/268","70/4243",0.171428571428571,2.71407249466951,3.75437955506497,0.00123406577258168,0.0262129573679585,0.0226084166175099,"HLA-A/B2M/S100A9/CD55/FAU/KLK7/LYZ/HLA-E/CD59/HLA-DQB1/KRT6A/ALOX5",12
"GO:0051092","positive regulation of NF-kappaB transcription factor activity","11/268","61/4243",0.180327868852459,2.85496696843651,3.78872641928779,0.00127666038023934,0.0269267453437804,0.0232240516909365,"S100A9/CFLAR/PPIA/MYD88/IL18RAP/RPS3/IRAK3/TRIM8/SLCO3A1/TRIM38/NLRP3",11
"GO:0051251","positive regulation of lymphocyte activation","19/268","142/4243",0.133802816901408,2.11837817952491,3.51942840769287,0.00131600293581982,0.0275624391103522,0.023772331280838,"HLA-A/B2M/ANXA1/BRD2/CD55/EP300/PRKDC/DOCK8/MYD88/HLA-E/RPS3/PELI1/IRS2/CD74/HLA-DQB1/INPP5D/NLRP3/XBP1/SIRPB1",19
"GO:0032944","regulation of mononuclear cell proliferation","14/268","90/4243",0.155555555555556,2.46276948590381,3.64166794971698,0.00133437947851478,0.0277532398482761,0.0239368950312519,"HLA-A/ANXA1/CD55/RIPOR2/MYD88/TNFRSF1B/CNN2/HLA-E/RPS3/PELI1/IRS2/PRKAR1A/CD74/INPP5D",14
"GO:0140962","multicellular organismal-level chemical homeostasis","6/268","21/4243",0.285714285714286,4.52345415778252,4.20245741170271,0.00145271017671727,0.0293937607737143,0.0253518281130638,"B2M/SOD2/OAS1/FBXL5/AQP3/PICALM",6
"GO:2000107","negative regulation of leukocyte apoptotic process","6/268","21/4243",0.285714285714286,4.52345415778252,4.20245741170271,0.00145271017671727,0.0293937607737143,0.0253518281130638,"TSC22D3/HCLS1/DOCK8/HIF1A/IRS2/CD74",6
"GO:0001936","regulation of endothelial cell proliferation","8/268","36/4243",0.222222222222222,3.51824212271973,3.93955022012587,0.00146121806242834,0.0293937607737143,0.0253518281130638,"STAT3/F3/SP1/HIF1A/HMGB2/STAT1/ADAM17/ALOX5",8
"GO:0019730","antimicrobial humoral response","8/268","36/4243",0.222222222222222,3.51824212271973,3.93955022012587,0.00146121806242834,0.0293937607737143,0.0253518281130638,"HLA-A/B2M/S100A9/FAU/KLK7/LYZ/HLA-E/KRT6A",8
"GO:0060759","regulation of response to cytokine stimulus","13/268","81/4243",0.160493827160494,2.54095264418648,3.63550650870481,0.0014703126803445,0.0293937607737143,0.0253518281130638,"IL1R2/OAS1/ISG15/NAIP/CASP4/HIF1A/IL1R1/IRAK3/CD74/PARP9/CXCR4/OAS3/ADAM17",13
"GO:0051222","positive regulation of protein transport","15/268","101/4243",0.148514851485149,2.35130042855032,3.56854942937921,0.00147214160803243,0.0293937607737143,0.0253518281130638,"EP300/PRKCD/HCLS1/PPIA/FFAR2/SORL1/NADK/ASPH/HIF1A/PIK3R1/IRS2/PRKCB/PRKAR1A/MDM2/XBP1",15
"GO:0042060","wound healing","21/268","166/4243",0.126506024096386,2.00285470239166,3.4222037760346,0.00153872072268026,0.0303364885756915,0.026164921523503,"HBB/ANXA1/CFLAR/ANXA2/PRKCD/F3/PPIA/TIMP1/PRRG4/CHMP1B/NACA/CD9/CNN2/HIF1A/CD59/CEACAM1/CXCR4/KRT6A/ADAM17/XBP1/ALOX5",21
"GO:1904951","positive regulation of establishment of protein localization","18/268","133/4243",0.135338345864662,2.14268881158119,3.47629838967795,0.00153961477913359,0.0303364885756915,0.026164921523503,"UBE2D3/EP300/PRKCD/HCLS1/PPIA/LEPROT/FFAR2/SORL1/NADK/ASPH/HIF1A/PIK3R1/IRS2/PRKCB/PRKAR1A/NPEPPS/MDM2/XBP1",18
"GO:0060337","type I interferon-mediated signaling pathway","9/268","45/4243",0.2,3.16641791044776,3.79324976718874,0.00165248646978299,0.0323476926601312,0.0278995651657893,"OAS2/IFITM1/IFI27/OAS1/IFITM3/ISG15/MYD88/STAT1/OAS3",9
"GO:0045089","positive regulation of innate immune response","23/268","190/4243",0.121052631578947,1.91651610369207,3.35592897918901,0.00169206863819795,0.0328079624209909,0.0282965432848121,"S100A9/OAS1/EP300/PRKDC/NAIP/MYD88/IL18RAP/BIRC3/FFAR2/HLA-E/USP15/HMGB2/PIK3R1/ANKRD17/DDX60/IRAK3/PELI1/PARP9/OAS3/XRCC5/HLA-F/NLRP3/TRAF3IP3",23
"GO:0048660","regulation of smooth muscle cell proliferation","10/268","54/4243",0.185185185185185,2.93186843559978,3.70939779129421,0.00171153135667996,0.0328079624209909,0.0282965432848121,"SOD2/PRKDC/MYD88/PIK3R1/TRIB1/MDM2/STAT1/PDCD4/XRCC5/XBP1",10
"GO:0039529","RIG-I signaling pathway","5/268","15/4243",0.333333333333333,5.2773631840796,4.30862234971698,0.00171981639402189,0.0328079624209909,0.0282965432848121,"BIRC3/USP15/ANKRD17/DDX60/OAS3",5
"GO:0070229","negative regulation of lymphocyte apoptotic process","5/268","15/4243",0.333333333333333,5.2773631840796,4.30862234971698,0.00171981639402189,0.0328079624209909,0.0282965432848121,"TSC22D3/DOCK8/HIF1A/IRS2/CD74",5
"GO:0032722","positive regulation of chemokine production","7/268","29/4243",0.241379310344828,3.82153885743695,3.95842054061986,0.00173488236514322,0.0328859030607844,0.0283637663161989,"OAS1/MYD88/FFAR2/HIF1A/CD74/OAS3/ADAM17",7
"GO:2001234","negative regulation of apoptotic signaling pathway","14/268","93/4243",0.150537634408602,2.38332530893918,3.50207877895367,0.00184523654663345,0.0347577575922464,0.0299782223464977,"CFLAR/IFI6/SOD2/PPIA/IVNS1ABP/HIF1A/HMGB2/IER3/CD74/TPT1/MDM2/VDAC2/ITPRIP/XBP1",14
"GO:0001935","endothelial cell proliferation","9/268","46/4243",0.195652173913043,3.09758273848151,3.71375025206913,0.00194332198575425,0.0359274651069999,0.0309870835155356,"STAT3/F3/SP1/HIF1A/HMGB2/STAT1/ADAM17/XBP1/ALOX5",9
"GO:0002761","regulation of myeloid leukocyte differentiation","9/268","46/4243",0.195652173913043,3.09758273848151,3.71375025206913,0.00194332198575425,0.0359274651069999,0.0309870835155356,"EVI2B/HCLS1/LILRB3/TNFAIP6/PIK3R1/CEACAM1/TRIB1/CD74/INPP5D",9
"GO:0071357","cellular response to type I interferon","9/268","46/4243",0.195652173913043,3.09758273848151,3.71375025206913,0.00194332198575425,0.0359274651069999,0.0309870835155356,"OAS2/IFITM1/IFI27/OAS1/IFITM3/ISG15/MYD88/STAT1/OAS3",9
"GO:1903037","regulation of leukocyte cell-cell adhesion","20/268","158/4243",0.126582278481013,2.00406196863782,3.33946728331938,0.00197040963786163,0.0362047660453717,0.0312262528337904,"HLA-A/B2M/ANXA1/BRD2/CD55/EP300/RIPOR2/DOCK8/PAG1/HLA-E/RPS3/PELI1/PRKAR1A/CD74/HLA-DQB1/NLRP3/XBP1/SIRPB1/ETS1/ALOX5",20
"GO:0071674","mononuclear cell migration","13/268","84/4243",0.154761904761905,2.45020433546553,3.48544749271188,0.00206686646757972,0.0377455187219589,0.0325551367871671,"ANXA1/RIPOR2/DOCK8/CD9/WASL/CNN2/MSN/C3AR1/CXCR4/ADAM10/OXSR1/ADAM17/ALOX5",13
"GO:0071375","cellular response to peptide hormone stimulus","17/268","126/4243",0.134920634920635,2.13607557450841,3.36113707467152,0.00214132050181521,0.0386653540020839,0.0333484856237989,"CFLAR/STAT3/PRKCD/PRKDC/SP1/LEPROT/SESN3/CTSD/SORL1/PIK3R1/CEACAM1/IRS2/PRKCB/PRKAR1A/MDM2/STAT1/XBP1",17
"GO:2000401","regulation of lymphocyte migration","7/268","30/4243",0.233333333333333,3.69415422885572,3.84478017427453,0.00214305467924739,0.0386653540020839,0.0333484856237989,"RIPOR2/DOCK8/WASL/MSN/ADAM10/OXSR1/ADAM17",7
"GO:0007159","leukocyte cell-cell adhesion","22/268","182/4243",0.120879120879121,1.91376906675414,3.2714464361496,0.00216749292834173,0.0388721037148711,0.0335268052073785,"HLA-A/B2M/S100A9/ANXA1/BRD2/CD55/EP300/RIPOR2/DOCK8/PAG1/MSN/HLA-E/RPS3/PELI1/PRKAR1A/CD74/HLA-DQB1/NLRP3/XBP1/SIRPB1/ETS1/ALOX5",22
"GO:0042110","T cell activation","27/268","241/4243",0.112033195020747,1.7737195763919,3.21098093601533,0.00218836284976055,0.0390127781847193,0.0336481355470701,"HLA-A/B2M/ANXA1/BRD2/CD55/STAT3/EP300/RIPOR2/PRKDC/DOCK8/PAG1/TNFRSF1B/MSN/HLA-E/RPS3/PIK3R1/APBB1IP/CEACAM1/PELI1/PRKAR1A/CD74/HLA-DQB1/FOSL2/ADAM17/NLRP3/XBP1/SIRPB1",27
"GO:0048659","smooth muscle cell proliferation","10/268","56/4243",0.178571428571429,2.82715884861407,3.57357582198455,0.00227682345194088,0.0401122719915467,0.0345964380870769,"SOD2/PRKDC/MYD88/PIK3R1/TRIB1/MDM2/STAT1/PDCD4/XRCC5/XBP1",10
"GO:0071675","regulation of mononuclear cell migration","10/268","56/4243",0.178571428571429,2.82715884861407,3.57357582198455,0.00227682345194088,0.0401122719915467,0.0345964380870769,"RIPOR2/DOCK8/CD9/WASL/CNN2/MSN/C3AR1/ADAM10/OXSR1/ADAM17",10
"GO:0002696","positive regulation of leukocyte activation","19/268","149/4243",0.12751677852349,2.01885705699689,3.28712814990075,0.0023337838308217,0.0408753366860292,0.035254573843253,"HLA-A/B2M/ANXA1/BRD2/CD55/EP300/PRKDC/DOCK8/MYD88/HLA-E/RPS3/PELI1/IRS2/CD74/HLA-DQB1/INPP5D/NLRP3/XBP1/SIRPB1",19
"GO:0019731","antibacterial humoral response","5/268","16/4243",0.3125,4.94752798507463,4.10726994791094,0.00237405074207756,0.0410998957949265,0.0354482538549336,"HLA-A/B2M/FAU/KLK7/HLA-E",5
"GO:1903901","negative regulation of viral life cycle","5/268","16/4243",0.3125,4.94752798507463,4.10726994791094,0.00237405074207756,0.0410998957949265,0.0354482538549336,"IFITM1/IFITM3/PPIA/CD74/TRIM8",5
"GO:1902622","regulation of neutrophil migration","6/268","23/4243",0.260869565217391,4.13011031797534,3.90797250275621,0.00242805160047357,0.0417931870311399,0.0360462106930559,"RIPOR2/MYD88/TNFAIP6/IL1R1/CD74/C3AR1",6
"GO:0000302","response to reactive oxygen species","12/268","76/4243",0.157894736842105,2.49980361351139,3.42541822557571,0.00256203935978277,0.0429064299845455,0.0370063717360775,"TXNIP/HBB/SOD2/PRKCD/IL18RAP/SESN3/RPS3/HIF1A/MDM2/AREG/STAT1/KDM6B",12
"GO:0033002","muscle cell proliferation","12/268","76/4243",0.157894736842105,2.49980361351139,3.42541822557571,0.00256203935978277,0.0429064299845455,0.0370063717360775,"CFLAR/SOD2/PRKDC/MYD88/PIK3R1/PRKAR1A/TRIB1/MDM2/STAT1/PDCD4/XRCC5/XBP1",12
"GO:1901701","cellular response to oxygen-containing compound","40/268","407/4243",0.0982800982800983,1.55597931717335,3.06267352117482,0.00256627572021404,0.0429064299845455,0.0370063717360775,"B2M/PSCA/CD55/CFLAR/STAT3/SLC38A2/SOD2/EP300/PRKCD/PRKDC/SP1/CASP4/MYD88/IL18RAP/NCOA4/TNFRSF1B/LEPROT/FFAR2/SESN3/CTSD/MSN/RPS3/SORL1/NADK/HIF1A/HMGB2/PIK3R1/CEACAM1/IRAK3/IRS2/PRKCB/PRKAR1A/TRIB1/MDM2/STAT1/PDCD4/KDM6B/XRCC5/NLRP3/XBP1",40
"GO:0019362","pyridine nucleotide metabolic process","10/268","57/4243",0.175438596491228,2.77755957056821,3.50789142203879,0.00261100974043956,0.0429064299845455,0.0370063717360775,"NAMPT/STAT3/EP300/LDHA/NADK/HIF1A/LDHB/IER3/TPI1/PARP9",10
"GO:0046496","nicotinamide nucleotide metabolic process","10/268","57/4243",0.175438596491228,2.77755957056821,3.50789142203879,0.00261100974043956,0.0429064299845455,0.0370063717360775,"NAMPT/STAT3/EP300/LDHA/NADK/HIF1A/LDHB/IER3/TPI1/PARP9",10
"GO:0140888","interferon-mediated signaling pathway","10/268","57/4243",0.175438596491228,2.77755957056821,3.50789142203879,0.00261100974043956,0.0429064299845455,0.0370063717360775,"OAS2/IFITM1/IFI27/OAS1/IFITM3/ISG15/MYD88/PARP9/STAT1/OAS3",10
"GO:1903034","regulation of response to wounding","10/268","57/4243",0.175438596491228,2.77755957056821,3.50789142203879,0.00261100974043956,0.0429064299845455,0.0370063717360775,"ANXA1/ANXA2/STAT3/PRKCD/F3/CD9/CEACAM1/CXCR4/XBP1/ALOX5",10
"GO:0019884","antigen processing and presentation of exogenous antigen","7/268","31/4243",0.225806451612903,3.57498796340876,3.73590678505995,0.00262166166516588,0.0429064299845455,0.0370063717360775,"HLA-A/B2M/CTSD/HLA-E/CD74/HLA-DQB1/HLA-F",7
"GO:0060760","positive regulation of response to cytokine stimulus","7/268","31/4243",0.225806451612903,3.57498796340876,3.73590678505995,0.00262166166516588,0.0429064299845455,0.0370063717360775,"CASP4/HIF1A/IL1R1/CD74/PARP9/CXCR4/ADAM17",7
"GO:0048872","homeostasis of number of cells","18/268","140/4243",0.128571428571429,2.03555437100213,3.23497052567009,0.00275991037399064,0.0449235411418586,0.0387461101703263,"B2M/ANXA1/CFLAR/STAT3/TSC22D3/ISG15/HCLS1/PRKDC/HIF1A/HMGB2/CD74/STAT1/IKZF1/FOSL2/KMT2E/INPP5D/ADAM17/ETS1",18
"GO:0002694","regulation of leukocyte activation","25/268","221/4243",0.113122171945701,1.7909603565881,3.13555182491702,0.00278894937518661,0.045150829073967,0.0389421437650523,"HLA-A/B2M/ANXA1/BRD2/CD55/SAMSN1/EP300/RIPOR2/PRKDC/DOCK8/MYD88/PAG1/TNFRSF1B/HLA-E/RPS3/PELI1/IRS2/PRKAR1A/CD74/FGR/HLA-DQB1/INPP5D/NLRP3/XBP1/SIRPB1",25
"GO:0050670","regulation of lymphocyte proliferation","13/268","87/4243",0.149425287356322,2.3657145307943,3.3416883889962,0.00285018672228488,0.0456487124772364,0.0393715632788466,"HLA-A/ANXA1/CD55/RIPOR2/MYD88/TNFRSF1B/HLA-E/RPS3/PELI1/IRS2/PRKAR1A/CD74/INPP5D",13
"GO:0051091","positive regulation of DNA-binding transcription factor activity","13/268","87/4243",0.149425287356322,2.3657145307943,3.3416883889962,0.00285018672228488,0.0456487124772364,0.0393715632788466,"S100A9/CFLAR/EP300/PPIA/MYD88/IL18RAP/RPS3/IRAK3/ARID5B/TRIM8/SLCO3A1/TRIM38/NLRP3",13
"GO:0002532","production of molecular mediator involved in inflammatory response","8/268","40/4243",0.2,3.16641791044776,3.57418230785047,0.00297961918812355,0.046537881299477,0.0401384625986878,"S100A9/STAT3/IL1R2/ALOX5AP/MYD88/HIF1A/PDCD4/ALOX5",8
"GO:1902106","negative regulation of leukocyte differentiation","8/268","40/4243",0.2,3.16641791044776,3.57418230785047,0.00297961918812355,0.046537881299477,0.0401384625986878,"ANXA1/LILRB3/TNFAIP6/PIK3R1/CEACAM1/TRIB1/CD74/INPP5D",8
"GO:2000106","regulation of leukocyte apoptotic process","8/268","40/4243",0.2,3.16641791044776,3.57418230785047,0.00297961918812355,0.046537881299477,0.0401384625986878,"ANXA1/TSC22D3/HCLS1/DOCK8/HIF1A/IRS2/CD74/ADAM17",8
"GO:0002705","positive regulation of leukocyte mediated immunity","10/268","58/4243",0.172413793103448,2.72967061245497,3.44360900585295,0.00298339673105161,0.046537881299477,0.0401384625986878,"HLA-A/B2M/HLA-C/HLA-B/CD55/IL18RAP/HLA-E/IL1R1/HLA-F/NLRP3",10
"GO:0045766","positive regulation of angiogenesis","10/268","58/4243",0.172413793103448,2.72967061245497,3.44360900585295,0.00298339673105161,0.046537881299477,0.0401384625986878,"BTG1/STAT3/F3/SP1/HIF1A/PRKCB/C3AR1/CXCR4/XBP1/ETS1",10
"GO:0002698","negative regulation of immune effector process","9/268","49/4243",0.183673469387755,2.90793481571733,3.48763897693343,0.00306774462974508,0.0471357758094757,0.0406541407034367,"HLA-A/HLA-B/ANXA1/CD55/HLA-E/CD59/CEACAM1/IRAK3/HLA-F",9
"GO:0050671","positive regulation of lymphocyte proliferation","9/268","49/4243",0.183673469387755,2.90793481571733,3.48763897693343,0.00306774462974508,0.0471357758094757,0.0406541407034367,"HLA-A/ANXA1/CD55/MYD88/HLA-E/RPS3/PELI1/IRS2/CD74",9
"GO:1903035","negative regulation of response to wounding","6/268","24/4243",0.25,3.9580223880597,3.77299715255856,0.00306894032816286,0.0471357758094757,0.0406541407034367,"ANXA2/STAT3/PRKCD/CD9/CEACAM1/ALOX5",6
"GO:0072359","circulatory system development","34/268","334/4243",0.101796407185629,1.61164983465904,3.02362149067834,0.00310026330065872,0.0473739213544534,0.0408595388819361,"ANXA1/CFLAR/ANXA2/BTG1/STAT3/SOD2/GLUL/EP300/F3/PRKDC/NIPBL/SP1/TNFRSF1B/NACA/HIF1A/ANKRD17/CEACAM1/CD93/AKAP13/PRKCB/PRKAR1A/C3AR1/MDM2/CXCR4/STAT1/ADAM10/PDCD4/KDM6B/PDLIM5/XBP1/ANPEP/GTF2I/ETS1/ALOX5",34
"GO:1900087","positive regulation of G1/S transition of mitotic cell cycle","5/268","17/4243",0.294117647058824,4.65649692712906,3.92201354967889,0.00319208873772227,0.0485294709110569,0.0418561889520195,"ANXA1/ANKRD17/MDM2/KMT2E/ADAM17",5
