target_class,gene,attr_mean_signed,attr_mean_abs,attr_pos_frac,n_cells
covid,OSBPL8,0.01064744687450695,0.011350203380875645,0.2038095238095238,525
covid,DNAJC10,0.010636452837359337,0.010773181453169812,0.09904761904761905,525
covid,EIF2S3,0.010633130602350103,0.010634654061258993,0.14476190476190476,525
covid,IQGAP1,0.010627298553784689,0.012105768493243626,0.2723809523809524,525
covid,OSM,0.010579013512248084,0.010779354941277276,0.18476190476190477,525
covid,GBP3,0.010577954713787351,0.010595896969593706,0.047619047619047616,525
covid,HNRNPUL2-BSCL2,0.010556965342368043,0.010826425941749698,0.09142857142857143,525
covid,RAB21,0.01047792446522397,0.010986620515939734,0.12761904761904763,525
covid,EHD1,0.010449692394052234,0.010630504886309306,0.21142857142857144,525
covid,NFKB1,0.010446647604306539,0.010644557958557493,0.1676190476190476,525
covid,CTSZ,0.010430703136981244,0.010512201788258695,0.09904761904761905,525
covid,DNTTIP2,0.010343813981328692,0.010471395424434118,0.15047619047619049,525
covid,RIOK3,0.010339652441796802,0.010399534475235712,0.18285714285714286,525
covid,RLF,0.010334607071376272,0.010731237781721921,0.09904761904761905,525
covid,B3GNT5,0.010329538385073344,0.010527251022202628,0.11047619047619048,525
covid,UBE2Q1,0.01031645818325203,0.010534359012907814,0.14285714285714285,525
covid,EIF4B,0.010277371967122669,0.010339448139781044,0.25333333333333335,525
covid,LCN2,0.010258331678175766,0.010281804818050227,0.19047619047619047,525
covid,TXNIP,0.010249967802138556,0.028202253537518637,0.2819047619047619,525
covid,TNFSF14,0.010248981018861136,0.01025389559212185,0.08761904761904762,525
covid,TNFAIP8,0.010225088888158401,0.010401166912523054,0.1295238095238095,525
covid,SNRPD2,0.010167814378205332,0.010172238142030048,0.15428571428571428,525
covid,HIST1H1C,0.010160577182791062,0.010200417147328457,0.14476190476190476,525
covid,IFNAR1,0.010024233091445196,0.010247468380700973,0.14666666666666667,525
covid,SLPI,0.010016648095278512,0.011268868449897993,0.15428571428571428,525
covid,TLK1,0.009997351347424445,0.010189615518431224,0.10095238095238095,525
covid,SPATA13,0.009945762668337141,0.010140280021088464,0.08,525
covid,RPS23,0.009939191171101161,0.010915971582844144,0.2419047619047619,525
covid,GSTP1,0.009915073592038382,0.010001803260473978,0.15619047619047619,525
covid,CANX,0.009913205498208602,0.010401296524242275,0.25142857142857145,525
covid,RAB7A,0.009794182408423651,0.010184927185376485,0.23047619047619047,525
covid,AP3D1,0.00975541655595104,0.010032611914156449,0.09333333333333334,525
covid,AFTPH,0.00972060486496914,0.009742981243346419,0.21523809523809523,525
covid,CSNK1G3,0.00967614227817172,0.009682910300436474,0.09333333333333334,525
covid,TDP2,0.009641323838649052,0.009679814183729745,0.09904761904761905,525
covid,CCDC50,0.00955259328929796,0.01008620546110684,0.14476190476190476,525
covid,RIT1,0.009443336370445433,0.009457335511133784,0.14666666666666667,525
covid,FAM49B,0.009389604993519329,0.010270389226220903,0.24,525
covid,CIR1,0.009380971089094168,0.0100789168015832,0.07238095238095238,525
covid,COX6B1,0.009350663466112954,0.009359556479113443,0.11619047619047619,525
covid,CYBA,0.009346740330968585,0.011402204207011631,0.11428571428571428,525
covid,PHF20L1,0.009313399471519958,0.009539954414857285,0.14476190476190476,525
covid,CORO1A,0.009310218935743684,0.011212864219255391,0.17523809523809525,525
covid,CCDC125,0.009306066689037142,0.009314051327251252,0.0380952380952381,525
covid,VCP,0.009234520977451689,0.009626141772383735,0.1580952380952381,525
covid,OIP5-AS1,0.009229324701286498,0.009487759031000591,0.06666666666666667,525
covid,B4GALT5,0.009223675268391768,0.009565992882209164,0.1980952380952381,525
covid,IGF2R,0.009217348526276294,0.010061854037145773,0.17142857142857143,525
covid,PTP4A2,0.009194649514697848,0.011151440512566339,0.24,525
covid,TMEM165,0.009171336156349363,0.009564542140911467,0.07809523809523809,525
covid,TOMM20,0.009164722145512878,0.009257759853997932,0.10285714285714286,525
covid,SUMO2,0.009160368540102527,0.009418522069851557,0.15428571428571428,525
covid,FRMD4B,0.009156711843042146,0.009641833110224632,0.08952380952380952,525
